date|title|speech
07/04/2021 16h23|Discurso do Presidente da República, Jair Bolsonaro, na Cerimônia de inauguração do Novo Pátio de manobras e da duplicação da Via de Acesso ao Aeroporto e término da Obra Civil da Pista de Pouso - Foz do Iguaçu/PR|"Boa tarde a todos, é uma satisfação voltar aqui ao nosso estado do Paraná para fazer mais uma entrega.
Complementando apenas quem me antecedeu, queria cumprimentar os trabalhadores, aqueles que pegaram no pesado aqui e em nome de vocês apelar a todos os governadores e prefeitos do Brasil, todo homem que trabalha, toda atividade que ele exerce para levar o pão para casa é uma atividade essencial.
Essa política de fica em casa, de tirar o emprego dos outros e fechar o comércio está empobrecendo o nosso País. Sabemos do problema do vírus mas sabemos também o problema do desemprego, imaginem os senhores estando desempregados, não podendo levar o pão para casa para teus filhos, como estaria a vida de vocês? Realmente está faltando um pouco de humanidade por parte de muitos governadores e prefeitos do Brasil nessa questão da pandemia.
Lamentamos as mortes, muito, queríamos que ninguém morresse, mas temos uma realidade pela frente, o desemprego é o efeito colateral mais danoso que o próprio vírus.
Então eu cumprimento vocês que trabalharam, apelo aos governadores e prefeitos e neste momento cumprimento a Infraero pelo trabalho, cumprimento Itaipu Binacional na pessoa do general Silva e Luna que agora está indo para a Petrobrás onde vai exercer um trabalho um pouco diferente para não falar muito do que vinha sendo feito até o momento.
Todas as Estatais são importantes o que nós pudermos fazer para privatizar parte das Estatais nós faremos como disse aqui o presidente da Infraero, não teríamos recursos para investir mais pelo Brasil se nós não passarmos para a iniciativa privada a administração desses aeroportos e portos também que estão na pauta de privatizações, de concessões nos próximos dias. Chegou o governador aí ou não?
O Ratinho chega aí Ratinho ou rapaz, me passaram aqui mas não me deram os óculos, então cumprimentar todo mundo, Paraná está de parabéns, vai receber voos agora do mundo todo, é uma cidade que tem uma vocação enorme obviamente para o turismo dado que tenho aqui do lado é para mim mais uma das grandes maravilhas do mundo que são as Cataratas e tenho certeza que todo mundo ganhará com isso , não apenas o município bem como o estado e o Brasil.
Parabéns a todos muito obrigado e passo agora a palavra para o governador Ratinho.
"
