date|title|speech
16/01/2019 13h50|Brinde do Presidente da República, Jair Bolsonaro, em homenagem ao presidente da Argentina, Senhor Mauricio Macri -Brasília/DF|"Brasília/DF, 16 de janeiro de 2019
 
Mauricio Macri, presidente da Argentina,
  O senhor vice-presidente da República, Hamilton Mourão, meu contemporâneo de Academia Militar das Agulhas Negras, 
O senhor presidente José Sarney, 
Prezado presidente Fernando Collor de Melo, 
Senhoras e senhores ministros de Estado, 
Parlamentares,
Integrantes das delegações da Argentina e do Brasil, 
Senhoras e senhores integrantes do Corpo Diplomático acreditado junto ao meu governo,
Senhoras e senhores, é uma honra para o Brasil receber essa visita do presidente Mauricio Macri. Quero, mais uma vez, agora, de público, dar a vossa excelência e a sua expressiva delegação, nossas mais calorosas boas-vindas. 
A presença do presidente da Argentina em nosso País é sempre ocasião muito especial. O fato de que essa presença coincida com esses dias iniciais do nosso governo – na verdade, o presidente Macri é o primeiro dignitário a visitar-nos desde a posse – faz com que valorizemos ainda mais esse momento.
Estou seguro, senhor presidente, de que começamos a escrever hoje o novo capítulo na história das relações entre Brasil e Argentina, um capítulo de amizade e cooperação renovadas entre nossos países, para benefício de nossos povos. 
Seu governo tem agido sob sua liderança de forma decidida para modernizar o estado Argentino, promover maior integração ao mundo e assegurar mais prosperidade ao povo argentino. Pois também no Brasil, estamos decididos a levar adiante reformas econômicas de envergadura, que solte as amarras do nosso crescimento e gere emprego e renda para o brasileiros. 
Buscamos aqui um Estado eficiente e um setor privado pujante, buscamos ambiente que favoreça o empreendedor e abertura cada vez maior. Percebo, ainda, ao unir o Brasil e a Argentina, a firme determinação em dar combate ao crime organizado, esse é o mal que angustia as famílias brasileiras que há muito não toleram os níveis de violência a que o País chegou. 
Esta sua visita, senhor presidente, já permitiu a nossos governos tratar do aprofundamento da cooperação entre nossos países contra o crime. O Brasil será sempre um firme aliado de vossa excelência nessa luta, como será um firme aliado também na construção de uma região mais integrada, de mais desenvolvimento e de mais oportunidades.
Estamos confiantes na modernização do Mercosul tanto em seu aperfeiçoamento interno como na expansão de suas relações com o mundo. O dinamismo das relações entre o Brasil e a Argentina não vem apenas da proximidade geográfica e de nossos interesses compartilhados. Sem a identidade de valores entre nossas sociedades, nunca teríamos avançado tanto em nossa parceria.
É em nome dessa identidade que temos defendido e continuaremos a defender a democracia em nossa região.
Senhoras e senhores, como disse, marcamos hoje, com a visita do presidente Macri, um novo capítulo das relações entre o Brasil e a Argentina. Para celebrar, quero propor um brinde à felicidade do presidente Macri, ao bem-estar do povo argentino e à profunda amizade entre a nossa gente.
Ouça a íntegra (03min47s) do brinde do Presidente.
 "
